Category,Product,Variant,Code,Supplier,UnitCost,UnitPrice,Discount,Type,UOM,Released,ID,ProductID,ProductCode,Product Description,Description,Inventory_Cebu,Inventory_Dapa,Inventory_Gen Luna
handle post,Handle Post Bolt,Default,20028,,5,12,0,Standard,,,74ea0285-480d-47e6-91bb-72cbab402612,d02b3838-20bc-442c-9c27-d020b4de5a77,,,,16,17,23
handle post,Handle Post Stem Alloy,Default,20077,,80,140,0,Standard,,,1a7d3e01-c2cb-4f7d-841e-a2c1717ee27f,7839a066-e2bb-454c-b388-0a737a080ee1,,,,3,6,3
handle post,Handle post MTB alloy,Default,40088,Avenue Bikes,160,320,0,Standard,,15/4/2018,cc2327e3-785b-4325-b3f4-f5715ad5a15c,e37bc03a-f00e-4fd3-af03-18834a921600,,,,3,0,0
handle post,Handle post stem - Race Face,Default,81834,CHN,650,1250,0,Standard,,,f37e7f5e-9dcf-4bd5-af90-83f9dfd493ae,469234c0-bba9-414d-8f2d-deb93efb7f09,,,,0,1,0
handle post,Seat Post - AERONOVA Carbon fiber 30.8MM,Default,81881,CHN,1020,2050,0,Standard,,,6fc8f32f-0c8b-4a96-b7f1-5eee852a9c0d,a01f440e-d5c6-450a-bfab-ef78ad5c91d5,,,,1,0,0
handlegrip,Handle Grip CP Mushroom,Default,10120,,15,40,0,Standard,,,f692406b-547c-4cdd-973b-b57b97038ded,871e6141-c2f5-40a7-b951-894e79c58d2c,,,,6,23,16
handlegrip,Handle Grip MTB 2tone no lock #408/424,Default,10121,,30,70,0,Standard,,,208770cd-945a-4f74-89c7-f16203781eee,f03cbc3e-32dc-47cc-b518-cb4e488b5968,,,<p>with cap. Wala lock/clamp</p>,0,4,20
handlegrip,Handle Grip with lock 306/533/506,Default,10122,Avenue Bikes,150,300,0,Standard,,,706f3a56-e950-40ca-8f10-dfa02897f5b3,f7c50819-8141-4840-80a3-8e5403def53c,,,,4,11,6
handlegrip,Handle Grip Foam Class A,Default,10361,Avenue Bikes,25,75,0,Standard,,,737a490b-dc22-4cc6-b0d4-d4a070aead91,97ce95a3-b01f-4374-8a19-0e21ddba9a1a,,,,-2,67,2
handlegrip,Handle Grip cp w/clamp #417,Default,10363,Avenue Bikes,35,75,0,Standard,,,6876c67d-cf69-4eb9-9022-891b4a0b22bc,879f4150-e7df-4268-b2bd-46f15b78c248,,,<p>Discontinued</p>,5,13,16
handlegrip,Handle Grip FL 427-2 colored,Default,10366,,300,510,0,Standard,,,5286a164-4263-4177-b9ae-a97090df1221,9893ed16-7e7f-4460-b2cc-44f21cecc66a,,,<p>handle grip fl 427-2</p>,0,1,0
handlegrip,Handle Grip FL 427-3 colored sharp,Default,10367,,300,510,0,Standard,,,d2d4e353-9589-4c0d-95c4-cf729b0aa7a3,0b0a284d-bed7-469a-ac70-6cb3bdccbcc4,,,,2,0,-2
handlegrip,Handle Grip Black #347/331 no moulded,Default,10521,,30,55,0,Standard,,,07d9a27a-fc5b-4867-bf01-a7e74d20e3c4,de47095b-54f0-45ff-8ad0-d43672c51608,,,,9,18,1
handlegrip,Handle Grip #416 Color no cap,Default,16018,Avenue Bikes,30,60,0,Standard,,,743c2f0d-a933-4f25-a471-3ac6de2c9d1a,1ddb24fc-1c9f-409f-b6b9-a9100eb92b07,,,<p>Like 2tone but wala cap</p>,3,20,-2
handlegrip,Handle Grip #210 asst color,Default,16019,Avenue Bikes,35,65,0,Standard,,,bfb9b6ef-2439-4aeb-97f8-7a062b933f42,6a2f7019-f6d9-43f5-86da-b118d614032b,,,<p>Short with guard.</p>,5,12,23
handlegrip,Handle Grip #353 Blk Contour,Default,16020,,50,90,0,Standard,,,a9361e16-719a-4460-9a23-cd1dbb593142,2fb2df7b-0c54-4165-9fb5-fbe89dcfb93e,,,,8,34,0
handlegrip,Handle Grip Rover #428 colors,Default,16021,,150,350,0,Standard,,,4bd5c0a8-43b4-47f8-ac22-60baca4ef5cd,9b11a1a1-1585-47f6-a2f9-4f70c4eb7253,,,,2,8,0
handlegrip,Handle grip mtb nike design,Default,40135,Kent,72,135,0,Standard,,26/5/2018,a812d490-f343-435a-a164-c72ca6b59fab,7b5225e6-1ff5-47d1-b6f5-32da3fafaebb,,,,5,0,0
handlegrip,Handle Grip #425 Contour Transparent,Default,40137,Avenue Bikes,35,70,0,Standard,,1/6/2018,d5af2a55-cbde-46e2-9d5c-6b4ed5b1d653,e88ee9eb-8c2d-4e88-8f42-af0c2c653329,,,,0,5,0
handlegrip,Handle Grip - Star Colored,Default,81326,Avenue Bikes,25,75,0,Standard,,,81d25368-4fa6-4c39-bcf7-a7349faca349,401bae29-cee9-4ed9-bf24-5a097565779b,,,,5,14,0
handlegrip,Handle Grip - Oakley Colored,Default,81327,Avenue Bikes,25,75,0,Standard,,,d709c7e9-26f1-4334-9219-c7539b026fc2,f537283c-5780-4735-bc5a-6ef159aab3b3,,,,7,6,4
handlegrip,Handle Grip - VLG-486AD2,Default,81328,Avenue Bikes,150,300,0,Standard,,,55189a61-26fd-430f-b458-c28e6cb7bc79,f900973f-74ac-4bbf-ad6c-00d7f502a31c,,,,0,0,0
handlegrip,Handle Grip - MTB 2-tone no lock 408/424/416,Default,81667,Avenue Bikes,150,300,0,Standard,,,18f26834-f89f-4b97-b4be-da3dd031ead5,6f629405-4841-4ea5-87d4-ba3224ac7c95,,,,0,10,0
handlegrip,Handle Grip - Asst PVC Clamp,Default,81676,,150,260,0,Standard,,,54957851-c313-45d7-87f1-795beb93be82,2f40ac39-4e26-4a0e-99b0-68af76b7bb7d,,,,1,0,0
handlegrip,Handle Grip - MTB 2-tone no lock #324,Default,81677,Avenue Bikes,30,60,0,Standard,,,86f17684-0379-42dc-9800-6eb34ef7aa62,9b6ec9c2-8434-4308-83f2-a4d1674ac61b,,,,7,12,3
handlegrip,Handle Grip - Leather,Default,81809,,89,250,0,Standard,,,9edff993-623e-45f3-9890-df6597646080,ff0c868f-b931-404a-ba7e-31c9f859bb0d,,,,0,3,0
handlegrip,Handle grip -Plain Rubber colorful,Default,81835,CHN,85,170,0,Standard,,,3080b568-4a4c-4840-af47-d74c5fbd916a,356d56dd-5632-418b-bcc8-252af41586c0,,,,0,19,0
handlegrip,Handle grip- Customade foam Colorful,Default,81836,CHN,90,180,0,Standard,,,9321362c-35ce-4b81-8846-fcd2ab29a42f,81b3730c-f24a-4247-899c-33404fff6f4b,,,,0,12,0
handlegrip,Handle Grip - Motor Banana (Asst),Default,90112,,60,105,0,Standard,,,c9d05e22-ac89-4254-b44e-5edcc2a1637c,3030f244-b99d-49ae-ada3-96720a63a87e,,,,0,0,1
handlegrip,Handle Grip Asst (Motor),Default,90114,,70,120,0,Standard,,,018bad14-7413-4e39-a01c-f827c50ed595,1765ffd4-184e-4774-88bc-45e92134d165,,,,0,0,-1
head,Headset Strider BMX OS ordinary threadless,Default,10095,Avenue Bikes,150,300,0,Standard,,,103826d1-fccc-46ba-96e9-f3babea6fa74,fd5dc64f-5c4c-41db-8e01-493905667922,,,,8,-4,4
head,Headset Strider BMX OS Thread,Default,10096,Avenue Bikes,140,245,0,Standard,,,ba8db2ee-e79d-4abd-b93e-22bd6b21b12f,bfcc33c2-4422-4dea-bf5c-461793ef0bb9,,,,5,27,5
head,Ahead (stem) - Storm 279,Default,10124,Avenue Bikes,300,525,0,Standard,,,e0c20b79-f7ee-436a-af2e-0e0b18f59ed1,b69ffc1b-08b3-42a3-9c69-552a1bf1f4ed,,,<p>stem</p>,0,2,0
head,Ahead Adapter mtb,Default,10126,Avenue Bikes,0,0,0,Standard,,,a3a354ba-1fcb-4b7a-8e40-7ac9eb404f45,2ced336d-5bcd-4b18-ad66-b047cc2e5d3d,,,<p>stem</p>,0,0,0
head,Headset - Nikyo Std,Default,10134,Avenue Bikes,30,70,0,Standard,,,fd865cc5-10db-4728-b3de-3579dcf4cc51,36a9143a-7ab1-48b5-b498-99e7b786b4ab,,,,6,19,3
head,Headset Strider Internal ball bearing (not seales),Default,10184,,140,310,0,Standard,,,55a570f9-5e70-4e50-8317-759a9dabcc24,1f620f1e-81bd-4303-b177-82bd3f529105,,,,4,0,0
head,Lower Head Cone,Default,10248,,6,12,0,Standard,,,da334e5e-9792-4b3a-92c2-b71f6eb360c6,8451d44d-8e71-4797-a02b-a7856fbf4e8b,,,,0,70,11
head,Head Upper Nut,Default,10249,,6,12,0,Standard,,,34ca07b2-8ca9-4a41-9391-af99b503603d,6f9fdb39-bd58-4f12-b232-965065775262,,,,0,16,11
head,Head Lock Ring,Default,10250,,3.8,7,0,Standard,,,ebd913ee-aa16-4502-9656-02b27e7fd674,3c397fee-c041-4100-95fd-7a1034940995,,,,40,40,13
head,Ahead Alloy Animal/Scott bmx treadless,Default,10386,Avenue Bikes,350,600,0,Standard,,,2b2a92be-0fbb-47d8-bd8e-d28a333fd2b5,f216cf6d-8d7d-4075-8952-81c9ecd64a22,,,<p>stem</p>,2,3,1
head,Ahead Stem - Trouper M75 Blk/Wht,Default,10481,Avenue Bikes,440,770,0,Standard,,,07522b36-b69a-4838-9283-ac8fa5338c18,59a4174d-05a7-4811-b4a0-ae9cb7214c49,,,,2,5,1
head,Headset Strider Alloy Sealed Internal OS,Default,10513,,550,850,0,Standard,,,f806ad43-6ffb-48de-9e5b-50321c139510,daf6c074-c712-4d91-91dd-3c4c0c91e987,,,<p>Head parts set sealed colores O/S</p>,2,1,0
head,Ahead-Stem Strider M70,Default,16013,Avenue Bikes,510,890,0,Standard,,,c6049a92-b791-4aa7-ae49-5cfd8e36dcbe,9af31004-8649-40b6-9cbf-7d274d6ece47,,,,1,2,1
head,Head Parts Retainer (ord),Default,20016,,2.5,7,0,Standard,,,e514990d-a6f3-4941-8d97-4da3688dd1b1,9ff58e96-faf3-45b2-8d2a-833cda2fafb9,,,,0,0,0
head,Head Parts Set Neco O/S (threadless),Default,20038,,115,230,0,Standard,,,e1442102-ba5d-4c80-9dca-33b4bb500eec,1d4bb0c1-a1b4-4389-bb8a-3d8bbf382be4,,,,1,7,4
head,Head Parts Set Taiwan,Default,20054,,30,60,0,Standard,,,26742042-1a6d-4a1c-84fa-e3ec7c1f165a,a8321a4c-dd25-468e-9799-74981ce4cb99,,,,6,3,8
head,Heaset - Alloy 1-1/8 External Colored Unbranded,Default,40008,CHN,400,600,0,Standard,,,f144b815-88b2-49ab-a78f-66952c00767c,c560ef8d-5a51-4f36-b507-f0a34c7369b4,,,,0,0,0
head,External sealed Headset 1.1/8 colored,Default,40024,,360,700,0,Standard,,6/3/2018,a6724f6d-d8fb-4776-a6b7-15ba6c843671,5c4aec00-ce2c-4213-bd72-4dc4802794d6,,,,4,5,0
head,Headset - Nest alloy Internal sealed,Default,40065,CHN,650,1050,0,Standard,,16/3/2018,95999840-7da8-4b8e-a7f3-b99f06641b8c,0c94d489-6a86-4406-8614-a5757c409f00,,,,-1,2,0
head,Headset - Tapered Conversion for FORME Frame,Default,40067,Avenue Bikes,950,1300,0,Standard,,21/3/2018,1a5e270f-1a98-4263-bde8-30412908c10f,04a29e77-f0bf-458b-8221-6ddcd722fcae,,,,0,1,0
head,Ahead Wake - Short Alloy OS,Default,81165,,300,500,0,Standard,,,612ef65b-6a30-487b-b1ce-38c6c7d111e1,a9ed1898-13ac-48d9-bf09-f86b19d5b764,,,,0,0,1
head,Headset BMX threadless ordinary,Default,81231,Avenue Bikes,100,200,0,Standard,,,7d5c824a-7de2-49e4-8125-8cbf7cd99d5b,9ae65afc-275b-4bfd-acac-77f9a12b2100,,,,0,1,2
head,Stem - Truvativ Ritchey Stem,Default,81273,Kent,380,665,0,Standard,,,2770bc37-e846-4f38-a12a-e3a72b36db8f,2667fa65-406e-4907-ac5e-315373a94ed4,,,,0,-1,0
head,Handle bar - Steel High Riser,Default,81315,Kent,125,250,0,Standard,,,495ffec4-d5e5-44c8-aaf6-7afc98cd7863,ea17ec5f-0103-4399-8a3a-7d9e66d20573,,,,0,4,0
head,Stem - Alloy 120MM Strider Trouper,Default,81317,Avenue Bikes,430,800,0,Standard,,,47813e47-9fe8-4269-b7d2-d582bf032d1b,035fc9a8-4f2c-4a80-99e4-3bf59667db8f,,,,1,1,0
head,Stem - 110mm ABR,Default,81345,Kent,500,900,0,Standard,,,f853455f-f277-477f-9f7a-253ea9d0e13f,dae70170-1d31-40c1-8128-e7499d756773,,,,0,1,0
head,Headset - VP Sealed Strider OS BLK,Default,81350,Avenue Bikes,155,300,0,Standard,,,cca64347-5b5a-491d-afd6-0e904c804d82,0883b356-a131-48d6-99f6-cd5125bd7ca8,,,,-1,3,0
head,Headset - Strider Tapered,Default,81398,Avenue Bikes,950,1600,0,Standard,,,61c37304-6889-44d7-9747-b7bab88a82c9,6ee2202e-ec1e-4c45-b572-241f3617e051,,,,2,1,1
head,Headset - Strider Tapered Reducer 1.5,Default,81399,Avenue Bikes,950,1500,0,Standard,,,346d5b60-75e0-4c93-b939-b830da7bbe3d,e291b0b4-2e21-4f9a-ac10-e5b68c72fa0e,,,,0,4,0
head,Headset- GINEYEA Aluminum Cover,Default,81425,,50,150,0,Standard,,,e78bd19b-8e99-445d-b262-018d4ced2529,f61d704d-ef39-47ec-8389-a24a79d3470b,,,,0,7,0
head,Headset - Internal Alloy Sealed,Default,81434,Avenue Bikes,600,1080,0,Standard,,,007c1503-11c6-4208-a1cb-e69545f0299a,0e667f1d-2085-4059-b85b-174582cefe96,,,,0,2,0
head,Globe Broadband Rental,Default,81441,,1299,1500,0,Standard,,,2e3bd2db-9230-4624-8a43-3eb55f610221,d39b532e-bdc9-49a0-902d-378213524f5e,,,<p>account.</p>,0,-17,0
head,Ahead - Alloy colored,Default,81623,,0,300,0,Standard,,,69cf3625-2c82-4d7f-8c0c-ba491c13a6df,cff2546b-7e2b-4b46-912d-bd4895c91f58,,,,0,1,0
head,Headset - King Threadless,Default,81652,Avenue Bikes,140,280,0,Standard,,,fcf97553-3cf4-4a47-8ff3-4f1f1d072686,6fa6537a-6883-4d87-bcc3-d4fbecde35b0,,,,1,6,3
head,Headset - First rk Tapered Reducer 1.5,Default,81727,Kent,600,1150,0,Standard,,,42217216-408a-4a9d-bfe6-538abde1984c,d28bb113-ccbd-4971-9486-e941ad516266,,,,2,1,0
head,Ahead Stem - ZTTO Alloy OS,Default,81817,CHN,350,700,0,Standard,,,35cb9891-41a5-4d36-a5ec-cd0f8f1688f4,c10be6f5-1de2-4b26-9a09-6191b738212b,,,,0,6,1
head,Stem - PURARAZA Carbon Fiber Stem Red 80MM,Default,81873,CHN,620,1240,0,Standard,,,0799a745-8b20-400f-8880-a8f65bca32b7,a3d9eb85-19ee-485d-ac7c-6dddba4b1787,,,,0,0,0
head,Stem - PURARAZA Carbon Fiber Stem Burgandy 90MM,Default,81874,CHN,620,1300,0,Standard,,,bb419b2f-bc12-42fe-8dc6-4eb647b8181c,21ea077e-e983-4da0-870b-b943eabdd092,,,,1,0,0
head,Stem - PURARAZA Carbon Fiber stem Yellow 70MM,Default,81875,CHN,620,1200,0,Standard,,,7a3e1944-6e99-4a7f-81f9-7a3b4a51b9f4,bfdba138-4a84-4a9d-a5ca-2cf05a86ec13,,,,1,0,0
head,Stem - PURARAZA Carbon Fiber Stem Purple 100mm,Default,81876,CHN,620,1350,0,Standard,,,51569dd2-cb8a-4087-9ffd-416050545ce5,d42dc244-f23a-459a-8dd5-0ffc90998214,,,,1,0,0
head,Seat Post - AERONOVA Carbon Fiber 27.2mm,Default,81879,CHN,1020,2000,0,Standard,,,43c26221-76a2-470a-8b78-a1c01ddce2f8,9d40c410-986b-4a6e-8ae8-866301a34e40,,,,-1,1,0
head,Headset - Alloy OS external Sealed,Default,82999,,300,450,0,Standard,,,0241e09b-ab14-4923-9f20-cb526dfef45c,8c122bc9-3ede-418f-9691-06cfcaa0172c,82999,,,0,0,0
Helmet,Helmet - KRONOS Adult Fuse,Default,40089,Avenue Bikes,1000,1750,0,Standard,,17/4/2018,6e91a9cc-2ec4-41f8-845d-cb979e2fa830,45817ccc-6cf4-40a6-aade-85b476324554,,,,0,3,0
Helmet,Helmet - KRONOS Adult Journey,Default,40090,Avenue Bikes,800,1500,0,Standard,,17/4/2018,aafe993b-e6a1-4ee0-b6ac-febf2c68575e,87046705-0475-47d1-969d-6709dc012151,,,,0,3,1
Helmet,Helmet - Ultralight Adult colored,Default,81371,CHN,425,950,0,Standard,,,c442dbb8-3b2f-4e51-8ccc-d23e37da91a8,b461c282-7590-4fcc-9d12-6b1437e31ac8,,,,0,-5,0
Helmet,Helmet - Toker MTB (colors),Default,81372,CHN,1000,1600,0,Standard,,,3e176944-e4a3-402a-bb61-dd4a67554861,1a6c8f54-917c-484b-8c67-8319c20ee1ed,,,<p>The sizes run a little large. Fit helmet with included padding.</p>,0,0,0
Helmet,Helmet - Kids colored (class A),Default,81374,Avenue Bikes,500,950,0,Standard,,,557582a2-0f2f-4c85-b087-c379bfa8b389,d0111b9b-8b76-4834-87f1-740e683cd05c,,,,0,6,0
Helmet,Helmet - Adult with Visor,Default,81375,CHN,500,950,0,Standard,,,5655cea4-4c7a-4ac2-9aea-5d8d502a777e,94f1fdff-125a-48ba-9b20-0f7637ed647c,,,,0,-3,-1
Helmet,Helmet China Carbon/Colored,Default,81493,CHN,600,990,0,Standard,,,99c08323-7082-4fc8-9576-dce00c5328ee,4f17daba-4ebe-470e-9738-233324407147,,,,0,0,-1
Helmet,Helmet Plain Colors yellow/Green,Default,81500,Kent,470,850,0,Standard,,,adf941e2-803a-4ea6-a52d-fda3ff07cd73,8e99adae-84ab-4ebb-92e4-34e7c30da8df,,,,0,1,0
Helmet,Helmet - KRONOS Adult Mission,Default,81542,Avenue Bikes,420,950,0,Standard,,,5ebd58d5-ec46-406c-b6b6-a15183bd6acf,777b027a-ab0f-4025-9137-13b20d36c0ea,,,,6,7,-2
Helmet,Helmet New Moon,Default,81561,CHN,600,1500,0,Standard,,,58355ef4-c9ba-4116-8112-805d8261c1d6,3127cc42-7836-4c8a-a04a-7a7f0626711d,,,,0,0,1
Helmet,Helmet - CAIRBULL colored,Default,81572,CHN,530,1150,0,Standard,,,8e903c06-8302-4b4a-be58-0ebc218459ff,1cd36f1c-a176-437c-8c6c-c7f69fb0643e,,,,1,0,0
Helmet,Helmet - Kids Carton character class B,Default,81731,Avenue Bikes,285,570,0,Standard,,,771f792b-f233-4fd4-a0ed-ed6f5f1b4854,db3ea8c6-602e-4656-9c2c-f6d5d3d4d357,,,,3,2,2
hubs,Hub - Tricikad Rear hub 6203 Gold,Default,10058,Kent,232,405,0,Standard,,,b1cef70e-26d4-4811-ba47-ceaeaae28a4d,7b59cfa6-4da9-4c0f-80e4-cafab30ea4fb,,,<p>hub w/axle 6203</p>,0,3,-1
hubs,Hub - F-R SunRace Disk ready (36h),Default,10171,,1700,2890,0,Standard,,,02506d7a-db61-47a2-b9ac-fd457722f33a,47bde9e4-65b0-4f58-9af7-576280c7a4ac,,,,0,0,0
hubs,Sealed BB Axle Tange 122 118,Default,10189,Avenue Bikes,295,550,0,Standard,,,07a501cc-b6f5-4800-9eb6-740ff0f12ee3,1889cdf5-f839-4322-8d09-781f1edc7e79,,,,5,9,-1
hubs,Hub - Rear Hub 14G (ORD) 36 hole,Default,10229,Avenue Bikes,35,95,0,Standard,,,cd775cf2-b129-4721-a225-60b34d7bc3b3,f2398367-1605-4cd2-9243-8b137aaa8645,,,,14,16,3
hubs,Hub - Rear hub 10g ord.,Default,10230,Kent,47,85,0,Standard,,,2b37fdcf-8871-4e63-b771-c881f7e1fd61,93a6d65e-56b4-4bd5-aff0-8eba7c206b27,,,<p>rear hub 10G taiwan</p>,8,2,2
hubs,Hub - Front Hub 14g Japan,Default,10231,Kent,48,140,0,Standard,,,f57c3b6a-5970-4489-8a73-cd943c1bf0d0,63f07dfe-09f7-4357-9aae-ff36d22298c0,,,,9,36,6
hubs,Hub - Front Hub 10g ord,Default,10232,,38,80,0,Standard,,,e6270b99-e29f-4da1-88dd-8f04f526b4e4,707f5d6f-fdfc-4dc2-aab1-e86946a41338,,,,6,3,1
hubs,Hub - Front and Rear Hub (Alloy),Default,10233,Avenue Bikes,200,360,0,Standard,,,c072b825-26c9-4133-a606-7d5e13288741,4e10b633-9926-4a38-9352-ac5da9557c40,,,<p>Not QR</p>,5,6,0.5
hubs,Rear Axle (10g) TWN,Default,10234,Avenue Bikes,22,45,0,Standard,,,16c44175-71a2-402a-a903-089d3801e70c,ffbc11b1-4858-4c5c-bae5-7a58d708c586,,,,4,1,2
hubs,Axle Front 10g (twn),Default,10235,Kent,15,40,0,Standard,,,ad00a098-be81-4df8-a45f-d571e5a01b37,71b2e7d8-9b6c-4103-abec-9610b367bd6c,,,,-2,26,-7
hubs,Rear Axle impact Japan,Default,10237,,50,100,0,Standard,,,64981880-e2d4-464d-a37d-f1c83e61644a,bad88778-86ac-481f-a511-f81c8b6982cd,,,,7,15,-1
hubs,Rear Axle w hole class a,Default,10257,,32,65,0,Standard,,,b806bbb5-a634-4752-839b-ab25c2441332,d4354535-40bb-4945-b04d-b762a65cab5b,,,,4,18,2
hubs,Rear Skewer (steel),Default,10258,,45,85,0,Standard,,,9f0823a0-ad26-44cf-a05f-c66bd21e0c89,8a65478c-f3c9-4f37-abb6-64dc73e89794,,,,3,18,5
hubs,Front Axle with Hole,Default,10259,,30,75,0,Standard,,,58b77755-6a6c-4821-9b4d-b396e2d035b4,e758ee19-817b-474a-a9bb-cbf509553229,,,,17,30,0
hubs,Kenli Sealed BB Axle 118/119,Default,10299,Avenue Bikes,160,310,0,Standard,,,246e3494-b4e5-40af-bad4-db50fce43f94,63140cf6-60d1-4310-9a79-40d8e9d74caf,,,,2,4,3
hubs,Rear Cable Japan ali,Default,10339,Avenue Bikes,45,80,0,Standard,,,4b015eaf-77c0-4ebe-a219-c8701501cd9d,58498c93-7c63-499d-9761-9362fb709e08,,,<p>40</p>,17,3,-1
hubs,Hub Rear 14G Japan,Default,10357,Kent,82,220,0,Standard,,,3c63defe-8d51-4cb3-a8a4-d03fe335a948,01e90f32-8ae5-4699-b666-920f918cf5a9,,,<p>Rear hub 14G JAPAN</p>,0,0,0
hubs,Hub Rear 10G Japan,Default,10359,Avenue Bikes,120,220,0,Standard,,,47a6a935-cc03-4f4a-9a22-5f32713fa5c7,816055f2-9c36-475e-a75d-554a1e684ddb,,,,4,1,9
hubs,Hub - Front Hub 14g Ord,Default,10392,Avenue Bikes,35,85,0,Standard,,,c4b22b62-e3bf-4c59-a8fa-fd3b0c50702d,ce13cb07-38f7-409e-b2ef-697d1f509b41,,,<p>check</p>,5,24,4
hubs,Hub - Front Hub (16 hole ord),Default,10393,,45,80,0,Standard,,,557c884e-f8d9-4c96-94c1-b94b141a34fa,21d015b9-a20b-4d96-a479-5a1ceec060ab,,,,0,4,11
hubs,Axle Front 14g (twn) (each),Default,10431,,17,40,0,Standard,,,0c7fcaff-2780-42f6-84b2-c7cb9ecbe08d,930ffd9e-668b-4bc6-8e89-c253b756aeba,,,,4,8,1
hubs,Hub - front and rear - alloy (Storm),Default,10471,,350,600,0,Standard,,,e4465140-c82c-4f2e-bf93-210444617a4e,7bf2c8c3-2729-4520-899b-7e5a648f1782,,,,0,44,0.5
hubs,Hub Cassette/Disk 8/9s Shimano RM35,Default,10508,,900,1450,0,Standard,,,cf600441-ab56-4dc9-93bf-96a6f22777ff,497f319f-256d-4520-be7d-89023afd988c,,,<p>Hub set cassetype 8/9speed shimano</p>,-1,2,0
hubs,Hub Rear Cup (Japan) (each),Default,10701,Kent,5.5,25,0,Standard,,,d444cdf3-4056-4ec1-bb65-a8000a0a3a6c,456e6be8-73f5-4e63-ae63-9dec488077e4,,,,0,55,22
hubs,Hub - Front and Rear Hub Q.R Alloy,Default,10702,Avenue Bikes,235,425,0,Standard,,,91f99bbb-12d9-48bb-a45f-d51a75790799,7f01db1d-e944-4465-8235-71c6f0298905,,,,5,10.5,3.5
hubs,Hub F&R - Strider Hawk - Disk,Default,15032,Avenue Bikes,3300,5000,0,Standard,,,7106f5b3-f1b5-4692-b36a-fc94827382f0,8737cfe5-e0a1-4fd5-b7ab-d38208ce5e6a,,,,0,2,0
hubs,Hub F&R - Strider Scorpion - Disk,Default,15033,Avenue Bikes,1300,2275,0,Standard,,,a36aed69-7aa7-4f4f-800c-838e38bfdb10,a8e20188-7a71-4ab2-9d56-083ee56a4bf4,,,,0,1,0
hubs,Hub - F&R Strider Scorpion - vBrake,Default,15034,Avenue Bikes,1000,1750,0,Standard,,,bb57bdb5-f3f0-4050-a9d9-4d6b977ec5d2,8faac917-e57d-4618-be52-006071c6c9b0,,,,0,0,0
hubs,Rear Axle Washer (ord),Default,20032,,1.5,3,0,Standard,,,9febd4b4-a0bc-4713-b2c0-36dc3852cad9,7b00db78-d043-4ea8-85ee-971e1ca985c4,,,,34,48,0
hubs,Hub - R/F hub Novatech A171SB Road 32H,Default,40055,CHN,2000,3500,0,Standard,,12/3/2018,2b24d48e-304b-4646-96b2-1b4cedb513a2,c610b372-0991-4fd2-b29d-654eb7086a32,,,,1,0,0
hubs,Hub - KRONOS Sealed F and R,Default,40118,Avenue Bikes,1495,2200,0,Standard,,24/5/2018,dbff9f7b-cfc8-48b1-b21f-35899294d712,1aab287b-4b67-4a29-b0a3-e8338bc4847f,,,,0,3,0
hubs,Hub - Tricicad Rear Hub 6200 Bronze,Default,81045,Avenue Bikes,110,220,0,Standard,,,1404ff40-cf60-4409-8972-2a415bddff53,1b1bfcbf-fd9c-4d3a-a0af-c528aaf8e3e0,,,,0,11,1
hubs,Hub - Deore 9s M618 F&R For Disc brake,Default,81082,Kent,1320,2200,0,Standard,,,0bd28768-0acb-4a8d-9344-9639395e7527,d2c8a133-e862-45de-8dd5-5141ab9993e6,,,,0,1,0
hubs,Hub - Rear Hub (16 Hole (14G),Default,81085,Avenue Bikes,45,80,0,Standard,,,7ffdcf88-38f5-4ea9-8630-53a65ced297a,8b9ea3ca-1c21-4719-852e-ea4dd45c9569,,,,2,0,7
hubs,Hub - Shimano R/F (disc ready) m4050,Default,81145,Avenue Bikes,1280,2000,0,Standard,,,0dc766a7-052b-4f54-ae0d-ec38b4edbaf7,fac85411-f6e0-405c-9bb7-a22cbe20fe2d,,,,0,2,0
hubs,Hub - Front Hub 10g Japan,Default,81185,Avenue Bikes,85,170,0,Standard,,,2d77b26e-e9e7-4fb0-ac26-8c769894d06f,b047f6d0-31de-4139-9ecd-26a59a7b786d,,,,2,17,5
hubs,Hub - Tricikad Rear Hub 6200 Blk,Default,81194,Kent,145,265,0,Standard,,,8b709918-128e-45db-ae37-83e480779c13,7c7aaf73-dc92-49d5-b52a-12d7fab76cfe,,,,0,3,0
hubs,Hub - 14g (16 hole) Front,Default,81381,Avenue Bikes,35,65,0,Standard,,,4509aa79-194f-418c-a4f3-fcfe9b85bf63,33bac215-8093-4a2b-8828-4722eb3c92ed,,,,8,7,10
hubs,Hub - F&R Governor 36H Sealed,Default,81393,Avenue Bikes,2200,3200,0,Standard,,,13129c5a-235c-4f8a-90c8-d523b1123688,2c565c1f-2dfe-499e-a4c1-3b8965c625ff,,,,2,2,1
hubs,Hub - Shimano M525 6 bolt,Default,81455,Kent,1180,2200,0,Standard,,,c39cb6ae-2a90-4609-bf7d-c593f5cdfc14,a1e3b4b3-9d9f-4303-88cc-e75765a91079,,,,0,0,2
hubs,Hub BLACKCOMP sealed 36H,Default,81501,Kent,1650,3000,0,Standard,,,e3d776f1-75cf-435f-aa39-1f9522343154,3705b656-9d92-49ab-899b-03fe7b0eed67,,,,0,5,1
hubs,Hub - F and R Kent MX-3 alloy,Default,81528,Kent,245,450,0,Standard,,,7038d212-951e-4ae1-a22a-16eb2fe11c30,951f6612-db77-423f-a27e-167be467e3e4,,,,0,1,-0.5
